层次	专业大类	专业类	专业名称及代码	官方链接	预期字节数	本地相对路径
中职	土木建筑大类	建筑设计类	640104 园林景观施工与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_tmjzdl/tmjzdl_jzsjl/202502/P020250207414438731726.pdf	347564	中职/土木建筑大类/建筑设计类/640104_园林景观施工与维护.pdf
中职	土木建筑大类	市政工程类	640603 城市燃气智能输配与应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_tmjzdl/tmjzdl_szgcl/202502/P020250207416831167849.pdf	369784	中职/土木建筑大类/市政工程类/640603_城市燃气智能输配与应用.pdf
中职	土木建筑大类	土建施工类	640302 装配式建筑施工	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_tmjzdl/tmjzdl_tjsgl/202502/P020250207415434013542.pdf	339914	中职/土木建筑大类/土建施工类/640302_装配式建筑施工.pdf
中职	土木建筑大类	土建施工类	640303 建筑工程检测	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_tmjzdl/tmjzdl_tjsgl/202502/P020250207415272085664.pdf	341591	中职/土木建筑大类/土建施工类/640303_建筑工程检测.pdf
中职	文化艺术大类	表演艺术类	750201 音乐表演	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207462812918741.pdf	331997	中职/文化艺术大类/表演艺术类/750201_音乐表演.pdf
中职	文化艺术大类	表演艺术类	750206 服装表演	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207462437301845.pdf	339934	中职/文化艺术大类/表演艺术类/750206_服装表演.pdf
中职	文化艺术大类	表演艺术类	750209 戏曲音乐	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207462032130270.pdf	334861	中职/文化艺术大类/表演艺术类/750209_戏曲音乐.pdf
中职	文化艺术大类	表演艺术类	750210 舞台艺术设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207461765100137.pdf	342937	中职/文化艺术大类/表演艺术类/750210_舞台艺术设计与制作.pdf
中职	文化艺术大类	表演艺术类	750211 数字音乐制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207461414785529.pdf	334938	中职/文化艺术大类/表演艺术类/750211_数字音乐制作.pdf
中职	文化艺术大类	表演艺术类	750212 乐器维修与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_byysl/202502/P020250207461192983821.pdf	334418	中职/文化艺术大类/表演艺术类/750212_乐器维修与制作.pdf
中职	文化艺术大类	民族文化艺术类	750303 民族服装与饰品	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_mzwhysl/202502/P020250207463771692625.pdf	329927	中职/文化艺术大类/民族文化艺术类/750303_民族服装与饰品.pdf
中职	文化艺术大类	民族文化艺术类	750304 民族纺染织绣技艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_mzwhysl/202502/P020250207463540291210.pdf	374775	中职/文化艺术大类/民族文化艺术类/750304_民族纺染织绣技艺.pdf
中职	文化艺术大类	民族文化艺术类	750306 民族工艺品设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_mzwhysl/202502/P020250207463294961448.pdf	331788	中职/文化艺术大类/民族文化艺术类/750306_民族工艺品设计与制作.pdf
中职	文化艺术大类	文化服务类	750403 图书档案数字化管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_whfwl/202502/P020250207464263845385.pdf	338440	中职/文化艺术大类/文化服务类/750403_图书档案数字化管理.pdf
中职	文化艺术大类	艺术设计类	750101 艺术设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207460682311235.pdf	348703	中职/文化艺术大类/艺术设计类/750101_艺术设计与制作.pdf
中职	文化艺术大类	艺术设计类	750102 界面设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207460478949687.pdf	340310	中职/文化艺术大类/艺术设计类/750102_界面设计与制作.pdf
中职	文化艺术大类	艺术设计类	750103 数字影像技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207460273487838.pdf	329667	中职/文化艺术大类/艺术设计类/750103_数字影像技术.pdf
中职	文化艺术大类	艺术设计类	750104 皮革制品设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207460011805677.pdf	346008	中职/文化艺术大类/艺术设计类/750104_皮革制品设计与制作.pdf
中职	文化艺术大类	艺术设计类	750105 服装陈列与展示设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207459727618578.pdf	335799	中职/文化艺术大类/艺术设计类/750105_服装陈列与展示设计.pdf
中职	文化艺术大类	艺术设计类	750107 绘画	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207458058050277.pdf	332765	中职/文化艺术大类/艺术设计类/750107_绘画.pdf
中职	文化艺术大类	艺术设计类	750108 首饰设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207457813773536.pdf	344575	中职/文化艺术大类/艺术设计类/750108_首饰设计与制作.pdf
中职	文化艺术大类	艺术设计类	750109 动漫与游戏设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207457487011584.pdf	343015	中职/文化艺术大类/艺术设计类/750109_动漫与游戏设计.pdf
中职	文化艺术大类	艺术设计类	750111 美容美体艺术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207457218688011.pdf	356675	中职/文化艺术大类/艺术设计类/750111_美容美体艺术.pdf
中职	文化艺术大类	艺术设计类	750112 工艺品设计与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_whysdl/whysdl_yssjl/202502/P020250207456940923119.pdf	355022	中职/文化艺术大类/艺术设计类/750112_工艺品设计与制作.pdf
中职	新闻传播大类	广播影视类	760201 播音与主持	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_xwcbdl/xwcbdl_gbysl/202502/P020250207460838770596.pdf	334821	中职/新闻传播大类/广播影视类/760201_播音与主持.pdf
中职	新闻传播大类	广播影视类	760202 广播影视节目制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_xwcbdl/xwcbdl_gbysl/202502/P020250207460471665896.pdf	335553	中职/新闻传播大类/广播影视类/760202_广播影视节目制作.pdf
中职	新闻传播大类	广播影视类	760204 动漫与游戏制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_xwcbdl/xwcbdl_gbysl/202502/P020250207460058411729.pdf	339137	中职/新闻传播大类/广播影视类/760204_动漫与游戏制作.pdf
中职	新闻传播大类	新闻出版类	760101 出版商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_xwcbdl/xwcbdl_xwcbl/202502/P020250207459703338612.pdf	392183	中职/新闻传播大类/新闻出版类/760101_出版商务.pdf
中职	医药卫生大类	护理类	720201 护理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_hll/202502/P020250207452129423163.pdf	331948	中职/医药卫生大类/护理类/720201_护理.pdf
中职	医药卫生大类	健康管理与促进类	720803 婴幼儿托育	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_jkglycjl/202502/P020250207455657961091.pdf	350645	中职/医药卫生大类/健康管理与促进类/720803_婴幼儿托育.pdf
中职	医药卫生大类	康复治疗类	720602 康复辅助器具技术及应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_kfzll/202502/P020250207455135141257.pdf	333800	中职/医药卫生大类/康复治疗类/720602_康复辅助器具技术及应用.pdf
中职	医药卫生大类	药学类	720301 药剂	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_yxl/202502/P020250207452488043264.pdf	348403	中职/医药卫生大类/药学类/720301_药剂.pdf
中职	医药卫生大类	中医药类	720401 中医	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207454483083059.pdf	317065	中职/医药卫生大类/中医药类/720401_中医.pdf
中职	医药卫生大类	中医药类	720403 中药	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207454212828236.pdf	350182	中职/医药卫生大类/中医药类/720403_中药.pdf
中职	医药卫生大类	中医药类	720407 中药制药	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207453811848458.pdf	352123	中职/医药卫生大类/中医药类/720407_中药制药.pdf
中职	医药卫生大类	中医药类	720408 中医康复技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207453535210232.pdf	318362	中职/医药卫生大类/中医药类/720408_中医康复技术.pdf
中职	医药卫生大类	中医药类	720409 中医养生保健	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207453266639112.pdf	344376	中职/医药卫生大类/中医药类/720409_中医养生保健.pdf
中职	医药卫生大类	中医药类	720410 哈医医疗与哈药	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_yywsdl/yywsdl_zyyl/202502/P020250207452954306616.pdf	347187	中职/医药卫生大类/中医药类/720410_哈医医疗与哈药.pdf
中职	装备制造大类	船舶与海洋工程装备类	660501 船体修造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_cbyhygczbl/202502/P020250207451255168978.pdf	347890	中职/装备制造大类/船舶与海洋工程装备类/660501_船体修造技术.pdf
中职	装备制造大类	船舶与海洋工程装备类	660503 船舶电气装置安装与调试	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_cbyhygczbl/202502/P020250207451582913436.pdf	348406	中职/装备制造大类/船舶与海洋工程装备类/660503_船舶电气装置安装与调试.pdf
中职	装备制造大类	船舶与海洋工程装备类	660504 船舶内装	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_cbyhygczbl/202502/P020250207451938202276.pdf	341676	中职/装备制造大类/船舶与海洋工程装备类/660504_船舶内装.pdf
中职	生物与化工大类	化工技术类	670201 化学工艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207441626979557.pdf	354109	中职/生物与化工大类/化工技术类/670201_化学工艺.pdf
中职	生物与化工大类	化工技术类	670202 石油炼制技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207440866269127.pdf	358178	中职/生物与化工大类/化工技术类/670202_石油炼制技术.pdf
中职	生物与化工大类	化工技术类	670203 精细化工技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207440688838634.pdf	332476	中职/生物与化工大类/化工技术类/670203_精细化工技术.pdf
中职	生物与化工大类	化工技术类	670204 高分子材料加工工艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207440502561607.pdf	342488	中职/生物与化工大类/化工技术类/670204_高分子材料加工工艺.pdf
中职	生物与化工大类	化工技术类	670207 分析检验技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207440283593626.pdf	346674	中职/生物与化工大类/化工技术类/670207_分析检验技术.pdf
中职	生物与化工大类	化工技术类	670211 烟花爆竹生产与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_hgjsl/202502/P020250207440103452490.pdf	340348	中职/生物与化工大类/化工技术类/670211_烟花爆竹生产与管理.pdf
中职	装备制造大类	航空装备类	660601 无人机操控与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_hkzbl/202502/P020250207452589851092.pdf	333581	中职/装备制造大类/航空装备类/660601_无人机操控与维护.pdf
中职	装备制造大类	机电设备类	660201 智能设备运行与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jdsbl/202502/P020250207444289037695.pdf	354531	中职/装备制造大类/机电设备类/660201_智能设备运行与维护.pdf
中职	装备制造大类	机电设备类	660204 新能源装备运行与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jdsbl/202502/P020250207444831246676.pdf	338076	中职/装备制造大类/机电设备类/660204_新能源装备运行与维护.pdf
中职	装备制造大类	机电设备类	660205 制冷和空调设备运行与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jdsbl/202502/P020250207445264405213.pdf	346948	中职/装备制造大类/机电设备类/660205_制冷和空调设备运行与维护.pdf
中职	装备制造大类	机电设备类	660206 电梯安装与维修保养	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jdsbl/202502/P020250207445587608528.pdf	357146	中职/装备制造大类/机电设备类/660206_电梯安装与维修保养.pdf
中职	装备制造大类	机械设计制造类	660101 机械制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207419725867968.pdf	338047	中职/装备制造大类/机械设计制造类/660101_机械制造技术.pdf
中职	装备制造大类	机械设计制造类	660102 机械加工技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207420086975620.pdf	335486	中职/装备制造大类/机械设计制造类/660102_机械加工技术.pdf
中职	装备制造大类	机械设计制造类	660103 数控技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207420742902485.pdf	345583	中职/装备制造大类/机械设计制造类/660103_数控技术应用.pdf
中职	装备制造大类	机械设计制造类	660107 增材制造技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207421124301018.pdf	344652	中职/装备制造大类/机械设计制造类/660107_增材制造技术应用.pdf
中职	装备制造大类	机械设计制造类	660108 模具制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207421423236938.pdf	342232	中职/装备制造大类/机械设计制造类/660108_模具制造技术.pdf
中职	装备制造大类	机械设计制造类	660109 工业产品质量检测技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207421717771447.pdf	348337	中职/装备制造大类/机械设计制造类/660109_工业产品质量检测技术.pdf
中职	装备制造大类	汽车制造类	660701 汽车制造与检测	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_qczzl/202502/P020250207453197783519.pdf	359446	中职/装备制造大类/汽车制造类/660701_汽车制造与检测.pdf
中职	装备制造大类	汽车制造类	660702 新能源汽车制造与检测	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_qczzl/202502/P020250207453515631651.pdf	349205	中职/装备制造大类/汽车制造类/660702_新能源汽车制造与检测.pdf
中职	装备制造大类	汽车制造类	660703 汽车电子技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_qczzl/202502/P020250207453928829009.pdf	337679	中职/装备制造大类/汽车制造类/660703_汽车电子技术应用.pdf
中职	生物与化工大类	生物技术类	670101 生物产品检验检测	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_swjsl/202502/P020250207439850279572.pdf	347328	中职/生物与化工大类/生物技术类/670101_生物产品检验检测.pdf
中职	生物与化工大类	生物技术类	670102 生物化工技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_swyhgdl/zbzzdl_swjsl/202502/P020250207439685135410.pdf	352203	中职/生物与化工大类/生物技术类/670102_生物化工技术应用.pdf
中职	装备制造大类	自动化类	660301 机电技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207446204751957.pdf	362962	中职/装备制造大类/自动化类/660301_机电技术应用.pdf
中职	装备制造大类	自动化类	660302 电气设备运行与控制	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207447331017421.pdf	347067	中职/装备制造大类/自动化类/660302_电气设备运行与控制.pdf
中职	装备制造大类	自动化类	660303 工业机器人技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207448108562209.pdf	344584	中职/装备制造大类/自动化类/660303_工业机器人技术应用.pdf
中职	装备制造大类	自动化类	660304 工业自动化仪表及应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207448692439800.pdf	340517	中职/装备制造大类/自动化类/660304_工业自动化仪表及应用.pdf
中职	装备制造大类	自动化类	660305 液压与气动技术应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207449381071484.pdf	336292	中职/装备制造大类/自动化类/660305_液压与气动技术应用.pdf
中职	装备制造大类	自动化类	660306 智能化生产线安装与运维	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207449825414203.pdf	344964	中职/装备制造大类/自动化类/660306_智能化生产线安装与运维.pdf
中职	装备制造大类	自动化类	660307 计量测试与应用技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/zyjyzyjxbz_zz/zz_zbzzdl/zbzzdl_zdhl/202502/P020250207450288896832.pdf	341024	中职/装备制造大类/自动化类/660307_计量测试与应用技术.pdf
